"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACAP1",3.36579064677118,0.3157554609371,1.20606709270156,0.261805883642689,0.793471102753953,0.864275754986845
"ACAP1_1",8.12900559051803,0.7388656337124,0.713460940814035,1.03560768564202,0.300385204957036,0.441669252788498
"ACAP2",2567.53837401106,0.73755218166143,0.174639154561764,4.22329221366326,2.40759336044993e-05,0.000132901244783143
"ACAP3",169.863397123055,0.292344350702436,0.227767616287382,1.28352026274699,0.199309865262447,0.324907634650537
"ACAT1",1425.87147911959,0.162030014551325,0.197444753283214,0.820634693285113,0.411854380008767,0.556606685912212
"ACAT2",833.541724377939,0.423805995908578,0.213584470890401,1.98425472667462,0.0472274504399452,0.10358255307881
"ACBD3",1723.09271763593,1.64191533776807,0.135931402381192,12.0789994733053,1.36368959178907e-33,1.59379261716222e-31
"ACBD3-AS1",1.51215242948468,1.85582995349883,1.74009850021836,1.06650856446686,0.28619380923293,0.42634512523338
"ACBD4",37.1812554157916,-1.74354917437626,0.46515051691093,-3.74835480341974,0.000177998334521706,0.000802610672025147
"ACBD5",1044.53615052241,0.628153930653489,0.148953155052989,4.21712403762126,2.47437883605729e-05,0.000136107568325835
"ACBD6",905.878119255426,0.331675931526492,0.15647510578517,2.11967219873212,0.0340336991091572,0.0789268223382165
"ACBD7",20.9047593232143,-0.81025995774185,0.499732513410233,-1.62138731421044,0.104934599687947,0.196986062886927
"ACCS",73.4070833194052,-0.930351825400481,0.309647236282337,-3.00455394522619,0.00265970588870466,0.00890205697723609
"ACCSL",1.95413432940588,-3.31420320578079,1.96158538714794,-1.68955337223403,0.0911134328580593,0.176313899571938
"ACD",196.899996007734,-0.113115466768113,0.186625538658167,-0.606109258043731,0.544442203648722,0.676304236356997
"ACE",5221.85884111777,0.0772525130845262,0.176592638774594,0.437461683683955,0.661776558120284,0.770342763934408
"ACE2",5.49465797458067,-1.97220157722626,0.952052676011267,-2.07152569066769,0.0383096961680862,0.0869202255131318
"ACER2",173.595012628726,-3.69983160667672,0.265805064833328,-13.9193420147832,4.83333117075275e-44,9.45102141234884e-42
"ACER3",1161.25983954868,-0.0120791264996902,0.152855435562532,-0.0790232055225062,0.937014165440565,0.958977842829389
"ACHE",9.36854939967598,1.05898986740543,0.749938705897423,1.41210189456507,0.157919961004494,0.271674166905286
"ACIN1",1966.80017956137,-0.771223220195656,0.165854287580541,-4.65000472068676,3.3192743131215e-06,2.18006917761344e-05
"ACKR1",5.76552536072845,-1.34373156123898,0.977785913643109,-1.37425948000458,0.169361140966143,0.286485456886331
"ACKR3",480.58528620684,-1.87201642480075,0.297266630595312,-6.29743211019619,3.02616826220483e-10,3.76392402325367e-09
"ACKR4",248.604032562048,-2.52912446771868,0.288066491105946,-8.77965520393873,1.63976569090219e-18,5.39583739323415e-17
"ACLY",8522.99983543042,0.147313527869562,0.130989092128161,1.1246243902922,0.260748233753263,0.398420323210336
"ACMSD",1.45532861345803,0.900351040762165,2.09660318523463,0.429433212304028,0.667607988202238,0.775089977625069
"ACO1",2148.17772560196,-0.490126164817975,0.148953285198546,-3.29046898270598,0.00100020528067313,0.0037538745808323
"ACO2",1470.0538362388,0.223494993191218,0.156327569226058,1.42965821254492,0.152815139158252,0.264931670056636
"ACOT1",166.949207807131,1.09381062680735,0.29160131087174,3.75104838705084,0.000176096708426401,0.00079509384159842
"ACOT11",66.9460645276786,-0.811223927657595,0.351107284537915,-2.31047307584412,0.0208619774689855,0.0524995883936752
"ACOT12",2.37754551493935,1.92964713940028,1.43150377711531,1.34798606210373,0.177662865538585,0.297386783570061
"ACOT13",395.889855521196,-0.66661213480893,0.180106842223969,-3.70120383311132,0.000214579012424569,0.000948332486897529
"ACOT2",236.239802277717,0.498413644956665,0.203220427920575,2.45257649566342,0.0141837218230951,0.0378629780775087
"ACOT4",8.19767927512539,0.638238691505643,0.764647531466767,0.834683517883537,0.403895924151144,0.549296295963196
"ACOT7",929.778352832985,0.60812519774339,0.201730392413111,3.01454426608187,0.00257365651592781,0.00865661245582336
"ACOT8",106.696441678603,-0.629583209387995,0.253228683850154,-2.48622391356165,0.0129106703681959,0.034890550512642
"ACOT9",1923.71501019074,0.619305816102529,0.151432788446898,4.08964150006192,4.32040436240506e-05,0.000226442636891416
"ACOX1",1677.88180436319,0.197647684527429,0.142265974241543,1.38928289481121,0.164746743209998,0.280617285360458
"ACOX2",34.5362227966991,-1.17813658008615,0.37242517290174,-3.16341822682589,0.00155928149927195,0.00556796287430983
"ACOX3",463.556111525597,-0.486009227922734,0.181003371014561,-2.68508384787838,0.00725116125499637,0.0212080562752202
"ACOXL",12.2110180204875,-0.146367275468756,0.629196453636718,-0.23262571589964,0.816052056660544,0.879730419012342
