"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABHD1",4.5605582946339,0.520125362363488,0.839549145926593,0.619529380605154,0.53556767284703,0.679800169554141
"ABHD10",940.594173462896,-0.50352688237759,0.166742887444927,-3.01978027424946,0.00252958126116189,0.0122875190495896
"ABHD11",182.309366191407,0.170526913105508,0.152646663483116,1.11713488663556,0.26393665597288,0.416935570225628
"ABHD11-AS1",2.91646037113554,0.40948348276511,0.901943390435086,0.454001312175013,0.649827882354778,NA
"ABHD12",1709.88499455958,0.730432481466626,0.185840729460271,3.93042194565201,8.47969189164178e-05,0.00085637052661329
"ABHD12B",4.21899582467736,-2.19672879990381,0.959416021758519,-2.28965198629622,0.0220414988076347,0.0653439430443937
"ABHD13",833.636635936327,0.142445891278831,0.130900015726483,1.08820377513532,0.276505158529204,0.43070183592939
"ABHD14A",87.8325182717055,0.0859670105068397,0.194768318242342,0.441380873864066,0.658937286218859,0.780121154948764
"ABHD14B",1012.59287316125,0.0453114870747896,0.107104771435203,0.423057595545146,0.672253239734839,0.78947218154868
"ABHD15",186.142418716334,-1.1955694068323,0.561202556854159,-2.13037056269683,0.0331410321301232,0.0893495694059452
"ABHD16A",180.669746109295,-0.232930411550629,0.142796058455698,-1.63121037141859,0.102845937632866,0.209755103581325
"ABHD16A_1",42.9780097376956,0.0635602587624904,0.262473537815158,0.242158730710794,0.8086571715681,0.884004577353573
"ABHD16A_2",24.9182609583885,-0.681571282569923,0.347364240734647,-1.96212275946556,0.0497481937803265,0.121637610768129
"ABHD16A_3",298.337212319454,-0.00761952803810203,0.139923548961641,-0.0544549369612607,0.956572710380022,0.97485779793339
"ABHD16A_4",216.58497450157,-0.110931184375856,0.133799031881057,-0.829088094407667,0.407054560109122,0.564698142657553
"ABHD16A_5",53.475549734677,-0.270636893661287,0.233974290829488,-1.15669500568555,0.247396990892124,0.398513141883301
"ABHD16A_6",90.8336462212097,-0.292892295340937,0.179586221824477,-1.63092854432453,0.10290539791758,0.209810124700233
"ABHD17A",1221.45335209149,0.359820805967128,0.111768686057177,3.2193346693103,0.00128488430149347,0.00728039425785746
"ABHD17B",851.80546497953,-0.223814410527591,0.137055700355278,-1.63301788942317,0.102465234260563,0.209391574586058
"ABHD17C",872.930633014457,0.461294551701072,0.242777970160957,1.90006758601385,0.0574242507787304,0.135820846913323
"ABHD18",281.315815637051,-0.349227277917508,0.177092446600037,-1.9720054955604,0.048608979166975,0.119458488839394
"ABHD2",3132.12315930566,-0.204826973878918,0.0857447907972581,-2.38879787301863,0.016903599306021,0.0534895462678706
"ABHD3",143.094606241346,0.143031885472801,0.235689469224773,0.606865830464382,0.543939956000372,0.685955643037373
"ABHD4",1504.92902448315,0.085843873132786,0.17076260271949,0.502708858764591,0.615168980419969,0.745945472867484
"ABHD5",1511.73313434498,0.552311162844273,0.162016810923257,3.40897441257431,0.000652075955486767,0.00431348025295601
"ABHD6",270.061951486464,-1.3607775003845,0.283064867802518,-4.80729915707467,1.52982982221841e-06,3.27846863752753e-05
"ABHD8",119.13814517665,-0.538150263363074,0.185692784735461,-2.89806770968364,0.00375469520166309,0.0166815986229264
"ABI1",3065.09761059191,0.273547105164566,0.154283224640236,1.77301910692127,0.0762255408429538,0.167843991583856
"ABI2",2859.75945561864,-0.0835656527025174,0.0907707928165256,-0.920622703730572,0.357247444533947,0.515788123904032
"ABI3",1727.01252422142,0.213726519108512,0.225751699419283,0.946732714120403,0.343774995974037,0.502665045235124
