"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACP4",1.2612964836911,-1.58171550202209,1.89507076448645,-0.834647197172466,0.403916379893631,NA
"ACP5",229.471342045865,-0.827134210162056,1.1102124154328,-0.745023383511352,NA,NA
"ACP6",89.6665595478866,-1.03696955879225,0.410557456780354,-2.52575989466688,0.011544835407806,0.0656350507844535
"ACP7",3.62961750991504,-0.0417471565621928,1.33176397091261,-0.0313472638350361,0.97499259782092,0.989954140372557
"ACR",8.62317155656324,0.943178420135379,0.830845034429699,1.13520377573513,0.256289947882209,0.488763832750272
"ACR_1",27.9537392758819,0.812638039705588,0.660967966702986,1.22946660147413,0.218896912571771,0.445038894616444
"ACRBP",31.2631105205297,-0.246453406440545,0.556596723744344,-0.442786304566439,0.657920310301453,0.820162572001693
"ACRV1",1.10138998074512,0.486837061453063,1.6153243916121,0.301386559864423,0.763119741825933,NA
"ACSBG1",1.67279076588668,1.26967753616396,1.79582134849379,0.707017731596115,0.479555458731967,NA
"ACSBG2",4.20360513800529,0.557313309119053,0.956374585225397,0.582735381856374,0.560071450793866,0.75742646998545
"ACSF2",248.660360033963,-0.875647192549769,0.376174497996797,-2.32776862124562,0.0199243931273227,0.0949911590544028
"ACSF3",425.333860773058,-0.268331123973226,0.197207782614121,-1.36065179789721,0.173623754130066,0.388499406771839
"ACSL1",1724.67631556254,1.05170071013022,0.238133165152138,4.41643947183212,1.00339980876526e-05,0.000319716625732903
"ACSL3",5341.82334233426,0.0637673348828315,0.319913050754576,0.199327081944372,0.842006895876545,0.923868677420098
"ACSL3-AS1",7.02983231281801,4.3074588196906,1.35402208531232,3.18123231992706,0.00146649976072779,0.0150410635330439
"ACSL4",6181.26041006668,1.00606636279076,0.199952445127442,5.03152818236121,4.86585563451074e-07,2.64276784149364e-05
"ACSL5",72.2857590166238,-0.735249531878677,0.310969156518452,-2.36438089265952,0.018060233657278,0.0889426963059868
"ACSM1",18.0208189491034,-1.06642872154496,0.658694550623942,-1.6190034068671,0.105446530094129,0.285134929966736
"ACSM2A",1.31927090722732,-1.05924107338298,1.96584977828818,-0.538820964389936,0.590010396546899,NA
"ACSM2B",1.05656341801587,-0.797411912818842,1.97407485586025,-0.403942084795639,0.686255308018227,NA
"ACSM3",193.134462404735,-1.30844498776229,0.407090959720108,-3.21413422853187,0.00130838493994914,0.0138197255701368
"ACSS1",316.20498597311,-1.78752184187637,0.515512165606925,-3.46746781382332,0.0005253866567002,0.00698979965399751
"ACSS2",1122.30784251369,-0.1341881200925,0.1730555501979,-0.775404891314078,0.438100445742064,0.665417043115658
"ACSS3",8.08608642995294,-0.817685086388577,0.901187731640627,-0.907341564559437,0.364226200607202,0.600876099175065
"ACTA1",5.57073598615406,0.597258500315158,1.02016921445397,0.585450425138373,0.55824489140818,0.75632668371778
"ACTA2",55.1436379516743,-0.878045175452631,0.457619294201427,-1.91872411539131,0.0550192578923889,0.186841065076796
"ACTB",151109.122221383,0.384097630073729,0.196453992797655,1.95515308497366,0.0505650041270423,0.176824903768208
"ACTC1",14.1245935137386,3.05415372055068,0.978575829852139,3.12101896182349,0.00180226428956355,0.0174547561742026
"ACTG1",141842.843566249,0.56689511236194,0.277780636772411,2.04080139979809,0.0412705713913479,0.156301660828009
"ACTG1_1",21846.4546318397,0.583694583284027,0.277066722485377,2.1066932111085,0.0351441810614137,0.139991144295443
"ACTG1P17",1.45495553034439,2.26787765802573,1.80472320686218,1.25663461820764,0.208885973229823,NA
"ACTG1P20",78.9535766614048,0.518441557584005,0.34514193881337,1.50211115857567,0.133068403552155,0.330991639228481
"ACTG1P25",3.54894518363206,-0.614329384637138,0.956932340301618,-0.641977869034613,0.520887552551905,0.730346666655821
"ACTG1P4",4.0203357883495,-0.162307128155372,0.961772787403422,-0.168758287072735,0.86598676974209,0.936792568546895
"ACTL10",14.4546992916975,-0.561362441159531,0.578058810178315,-0.971116487241785,0.331490274498213,0.568940754812536
"ACTL6A",1375.52594104158,-0.0906551709619065,0.159007857853055,-0.570130131843448,0.56858943962216,0.763899712346905
"ACTN1",21717.7911470124,0.0454940819218951,0.258847797545673,0.175756109780566,0.860485552110859,0.933535511590932
"ACTN1-DT",1.53416715874859,1.45475094026111,1.58376922018439,0.918537197036662,0.35833769430876,NA
"ACTN2",10.5406690787282,-0.391683166406946,0.641706321218455,-0.610377603361032,0.541611700824684,0.744326462253187
"ACTN3",2.06579432517259,1.93505565970319,1.36915455998047,1.41332156081107,0.157561197278216,NA
"ACTN4",14416.621174318,0.0614039211872024,0.298076140329291,0.206000792681253,0.836790292115473,0.920840200579267
"ACTN4_1",2603.71047929982,0.135660696893782,0.308340844665082,0.439969920433784,0.659958893185701,0.821478880130492
"ACTR10",1895.01341656059,0.373177352680235,0.190073752178948,1.96332922564133,0.0496079316531294,0.174724472613214
"ACTR1A",7483.05151923969,0.372956764392374,0.156794422116522,2.37863540907858,0.0173768534223641,0.0864006979788707
"ACTR1B",244.486178692738,-0.572260032985179,0.258268183090929,-2.21575892987059,0.0267080165915078,0.116284186107139
"ACTR1B_1",497.183655979831,-0.637542517202828,0.242395609288787,-2.63017353768676,0.00853412920165274,0.0534936006810482
"ACTR2",17314.9244942772,0.309954228926881,0.184287470615125,1.68190614311596,0.0925870412810008,0.260724130100406
"ACTR3",11782.4629023621,0.330873177039108,0.192584480460051,1.71806770851269,0.0857842659632106,0.248563746087399
"ACTR3-AS1",3.35351790720239,-0.344797536928374,1.01131281751734,-0.340940538828345,0.733148345628762,0.86419200146314
"ACTR3B",138.635264320576,0.0346171946783179,0.34966383730853,0.0990013578320741,0.921137192008152,0.964019748249185
"ACTR3C",16.1392535794112,-0.776652090658943,0.591617065212989,-1.31276147414602,0.189263335653201,0.408990217137774
"ACTR5",234.336434829255,-0.0782262851230606,0.274214661851444,-0.285273896716141,0.775434309719113,0.888667613787915
"ACTR6",488.356821597716,0.230574404625095,0.208931564210643,1.10358817968084,0.269771821011698,0.503563529984539
"ACTR8",1550.00462019805,0.162133785834589,0.217372568804761,0.745879697360589,0.455740090665329,0.680120154469134
"ACTRT3",92.9026736327711,0.0600759562113158,0.379568746253677,0.15827424361005,0.874240702928247,0.940969129519568
"ACVR1",3666.69044104266,0.998051235840201,0.261454468394243,3.81730418290368,0.000134917791176955,0.00249695869479286
"ACVR1B",1975.47567430072,0.686193323401858,0.202593833243666,3.38703953824967,0.000706512050449076,0.00870863789844322
"ACVR1C",5.0510567402471,1.24071368723194,1.1707251074927,1.05978224887406,0.289243674297821,0.524918937421306
